,degree,cc
200961984,344,1.0
225120194,344,1.0
229775298,344,1.0
153978822,344,1.0
221833162,344,1.0
213204941,344,1.0
234504149,344,1.0
38817752,344,1.0
209182680,344,1.0
134082522,344,1.0
226398170,344,1.0
221609952,344,1.0
8331238,344,1.0
230698989,344,1.0
218001391,344,1.0
234424306,344,1.0
235337717,344,1.0
217350178,213,0.5102311985118256
65541132,65,1.0
210165776,18,1.0
229294108,264,0.4607385643507316
204309536,18,1.0
221789220,603,0.33894756560497624
210614309,135,1.0
11726894,202,0.4711097975469189
3380276,2356,0.14482101081757198
10738749,135,1.0
229017666,135,1.0
208351300,156,0.3608767576509512
218869837,655,0.31147839484557743
41016402,83,0.6570672935645019
48400472,806,0.3450641924695221
236946522,135,1.0
229015643,135,1.0
231516251,135,1.0
237149280,135,1.0
221423715,523,0.6568646842926529
228478067,135,1.0
59892862,1330,0.2397506180801892
227348607,417,0.6391233167312304
6384782,135,1.0
9895059,18,1.0
19452051,492,0.37366085473482025
191784086,417,0.6391233167312304
171095192,293,0.43036140071999623
81924252,1775,0.16098131063721677
222610594,135,1.0
11623593,69,0.8921568627450981
234643626,135,1.0
27392172,135,1.0
33958062,65,1.0
236053678,135,1.0
232284337,65,1.0
162730162,65,1.0
211398833,425,0.6155715871254162
31131832,135,1.0
228150458,135,1.0
26399932,79,0.709185329438494
221847746,135,1.0
205115599,110,0.5397831526271893
197901531,758,0.33864058584260187
218594541,18,1.0
207641843,981,0.23548648817325096
217138419,135,1.0
228001013,135,1.0
185489661,343,0.5470649412647265
236751111,135,1.0
200722699,65,1.0
225555724,784,0.4453403966950765
230920465,529,0.4456664948158332
41124132,245,0.326463700234192
231846181,65,1.0
53695782,1094,0.2922302637190966
6770985,1034,0.21411411805018526
191118634,135,1.0
197571887,135,1.0
199563568,135,1.0
227442993,708,0.2443642669351681
195337524,135,0.42940851299060256
199298359,414,0.5072112853984629
184531258,318,0.38035434398746104
135446852,135,1.0
9845063,135,1.0
61461832,135,1.0
183560521,589,0.6204220227989328
158907722,82,0.6808190304125263
8921426,683,0.5061592164978553
193015127,75,0.7592792792792793
139828572,385,0.4153950216450216
230552926,65,1.0
220696926,203,0.5646490757450129
183961953,379,0.5157822730382097
182580581,262,0.6285572226609342
201659749,135,1.0
235902314,378,0.5963959412235275
122938732,287,0.5348797543919496
214363501,135,1.0
227741041,135,1.0
14103924,65,1.0
212422011,65,1.0
85390722,85,0.6669467787114846
107498882,65,1.0
159099272,65,1.0
173879692,18,1.0
107606412,135,1.0
67798422,251,0.5292430278884462
197340569,135,1.0
227708317,135,1.0
220887460,287,0.5348797543919496
195345829,65,1.0
12977589,729,0.28457242346131234
182569397,1023,0.2726163216662554
199336381,135,1.0
221838783,719,0.3498862936374801
11428300,865,0.2900369299935774
184999379,615,0.41611186144434736
228605401,135,1.0
224779738,296,0.6664452588181402
5457376,436,0.4774965728145102
185841120,187,0.5748950606635617
233535972,309,0.27331568108267135
17028581,62,0.6694870438921205
234964459,135,1.0
232137196,207,0.5320575957975705
18282991,191,0.5649490217690823
212621817,65,1.0
203361789,135,1.0
235410949,135,1.0
12668425,135,1.0
128869902,135,1.0
218074641,65,1.0
230220310,847,0.4314323115096809
225883673,557,0.44164524753626183
226128410,601,0.49158624514697724
7938588,135,1.0
217663007,214,0.5038392347856611
221191725,1893,0.1619971878144583
230616621,135,1.0
1294898,399,0.47591340159443835
225949237,529,0.6428653262301656
186251835,584,0.4071582978923377
100449852,403,0.31972889892966927
141555262,135,1.0
229914179,205,0.4845528455284553
227541573,65,1.0
226361931,135,1.0
18677331,335,0.5554741263741174
195030614,75,0.7682882882882883
110832222,698,0.485379419781051
133541472,401,0.5359600997506234
195301990,1045,0.2780124291921025
233650791,135,1.0
110649992,301,0.6735326688815061
227807892,135,1.0
238733972,135,1.0
2992790,65,1.0
231742102,135,1.0
236877468,417,0.6391233167312304
183799454,1115,0.27027879978423813
235511457,65,1.0
183015093,985,0.2855144236721555
214934204,453,0.36907343374553125
231029458,135,1.0
46330582,18,1.0
233685732,135,1.0
203904744,195,0.5878403383558023
8841963,78,0.7302697302697303
103288562,603,0.5804421965477154
178319092,160,0.7382075471698113
101518072,487,0.399979719623799
222368504,135,1.0
216999681,391,0.46424027805101975
58358532,135,0.40873410724156994
232121093,417,0.6391233167312304
107048712,65,1.0
188985106,115,0.5083142639206712
134335252,179,0.6493628774088256
201939734,135,1.0
89414442,245,0.6133824021411843
3900214,212,0.5405973352409907
188546872,65,1.0
11559743,135,1.0
209493826,65,1.0
106022732,801,0.23893570536828965
230524749,452,0.2728450051998509
72367952,463,0.7668321599207129
198440788,135,1.0
186770261,458,0.408884599581474
202892117,65,1.0
9278294,523,0.6568646842926529
204551011,135,1.0
216267622,547,0.6070675211443036
13741927,18,1.0
136927092,73,0.8040334855403348
197966717,362,0.5608117414793162
175300482,1556,0.15974177336562545
3436418,417,0.6391233167312304
199375748,135,1.0
208259976,135,1.0
191938443,361,0.5634964604493691
11136926,135,1.0
8539046,1911,0.11684461138462635
221667239,135,1.0
230564791,135,1.0
6660031,65,1.0
190791617,135,1.0
38505422,110,0.5397831526271893
12128207,172,0.31354549163606693
25507792,18,1.0
13986774,65,1.0
6790104,170,0.43731291333101285
126187492,135,1.0
223418347,571,0.6585921897563524
6758382,782,0.299350625959898
229512175,251,0.5292430278884462
122666992,223,0.46992283763584214
81951732,135,1.0
5916662,330,0.5333885972183845
77158392,135,1.0
205193250,441,1.0
102492162,684,0.5491938729204662
66609162,755,0.44955469285224936
184930319,578,0.6475325781245315
194105360,441,1.0
191422482,441,1.0
95610902,728,0.4524388953549889
196409372,441,1.0
183564319,1161,0.3260061183878345
140013602,441,1.0
62795822,441,1.0
194400305,441,1.0
192991284,559,0.6717192118542457
208312378,441,1.0
95488062,441,1.0
195153985,598,0.6163873996515464
195158087,680,0.522671749112016
92158032,762,0.4777213295118662
207446099,441,1.0
187254868,1568,0.21983300339918993
97038422,618,0.5987894237174343
193597526,441,1.0
204669023,577,0.6412899576352783
203792480,464,0.9067364266031132
195657825,806,0.4550991785213384
210903142,456,0.9375168690958164
210825325,441,1.0
178434162,465,0.9027530589543937
189528179,577,0.6412899576352783
199788660,441,1.0
188397685,547,0.7111651298122962
197470325,441,1.0
12322937,453,0.9493543534743792
184211580,441,1.0
154488962,697,0.5035373274625241
194013316,441,1.0
64016522,441,1.0
189311115,441,1.0
192364686,645,0.5792045837546344
211533974,762,0.4777213295118662
162465942,441,1.0
149594272,603,0.5871473198790103
163584182,441,1.0
192229571,895,0.3742541836951495
28573892,441,1.0
61262022,441,1.0
228155593,660,0.5237595990251529
205103309,441,1.0
199846099,441,1.0
188401888,441,1.0
189716705,569,0.68859377707369
189393124,441,1.0
13220077,939,0.36985315322066076
224954611,1060,0.34355657704847936
193843444,441,1.0
194842875,441,1.0
109091072,552,0.6656605907572529
199887106,654,0.5628269431604779
59916552,669,0.5878198759431809
222912779,648,0.5956694716354686
208064791,441,1.0
213704987,441,1.0
159752512,441,1.0
119306562,441,1.0
207141189,441,1.0
185368908,441,1.0
186706259,441,1.0
185055574,547,0.7111651298122962
217348439,441,1.0
195856735,441,1.0
209893741,648,0.5956694716354686
194926957,441,1.0
183411059,441,1.0
197818740,441,1.0
189225336,627,0.5367514050883817
202203522,580,0.6644154606634507
206303618,441,1.0
194845061,441,1.0
183568777,441,1.0
186139025,441,1.0
195944850,1010,0.3343649726716973
201787805,676,0.49470962086346704
190509470,669,0.5878198759431809
219447713,441,1.0
185835944,441,1.0
146917802,569,0.68859377707369
18235831,599,0.6254515608511398
161247672,441,1.0
205183419,441,1.0
197917116,441,1.0
207573442,441,1.0
206528975,441,1.0
197769681,569,0.68859377707369
184699351,441,1.0
205328859,441,1.0
210082277,441,1.0
206748135,746,0.4310128290479875
199838186,642,0.5467945820636564
195893742,441,1.0
137425392,772,0.46340127551191845
182678002,441,1.0
201566723,683,0.4859447924672503
205222406,441,1.0
208908808,441,1.0
206291465,441,1.0
198193683,441,1.0
12395031,441,1.0
148050462,1061,0.3718474916863763
190827039,530,0.7138281556514605
156441122,441,1.0
102226472,460,0.9226011177417827
219290165,648,0.5956694716354686
198357564,441,1.0
205494846,441,1.0
205961797,441,1.0
222110282,441,1.0
182577741,775,0.4811136117362674
197825101,669,0.5878198759431809
191511119,663,0.5460668115724095
18711121,463,0.9114283844305443
182555221,441,1.0
114944602,478,0.8575037499013184
161116762,441,1.0
208468573,441,1.0
96789092,441,1.0
202224239,441,1.0
76735092,441,1.0
196827773,812,0.4257742979840008
187929215,441,1.0
215765641,441,1.0
195492495,582,0.6391279403327597
206621333,441,1.0
185666200,441,1.0
119925422,441,1.0
228465329,441,1.0
207506101,460,0.921256038647343
192449206,441,1.0
214936249,447,0.9743481706644195
214137530,441,1.0
197288642,569,0.68859377707369
186137286,688,0.5073245658576216
187169482,441,1.0
226966223,441,1.0
194110160,441,1.0
212468432,441,1.0
196446931,441,1.0
198427356,598,0.6163873996515464
208517859,441,1.0
161733362,441,1.0
205970169,569,0.68859377707369
198619899,441,1.0
229458694,445,0.9822957789249924
68750092,441,1.0
137112332,441,1.0
197505812,441,1.0
188388123,441,1.0
184083231,719,0.5154133139109177
208198433,441,1.0
203457314,955,0.3942265687598099
202429218,569,0.68859377707369
14504752,441,1.0
214147893,441,1.0
203918135,441,1.0
204561207,441,1.0
194855738,441,1.0
191097661,441,1.0
75119422,666,0.5684165368375894
193645373,441,1.0
149975872,1300,0.2647859300053295
194220865,441,1.0
207125310,441,1.0
203240276,580,0.6644154606634507
230873941,458,0.9286594746447785
69604182,798,0.45784473731379893
61176672,463,0.9114283844305443
183853929,441,1.0
33264492,490,0.8244897959183674
182825842,441,1.0
187052923,459,0.9268392461302813
203361151,775,0.4811136117362674
127792002,441,1.0
187806614,441,1.0
209488796,441,1.0
195099549,441,1.0
203455393,666,0.5684165368375894
82097062,672,0.5574080973671137
188867494,672,0.5574080973671137
196324266,441,1.0
177286062,441,1.0
207135665,441,1.0
195183539,441,1.0
204487612,441,1.0
203719616,441,1.0
221537217,648,0.5956694716354686
31704002,441,1.0
197987267,453,0.9500576295688526
203729867,505,0.7821310702498822
192031693,839,0.36116128701915284
230413267,441,1.0
190026711,832,0.5154615616032584
209224665,1520,0.20305516094383425
194694107,441,1.0
192443359,441,1.0
104289252,441,1.0
182952938,441,1.0
136643562,441,1.0
199236587,441,1.0
69467122,441,1.0
205437939,441,1.0
197774325,882,0.36782567737651245
204356600,441,1.0
210336767,672,0.5574080973671137
124644362,479,0.8540718547182502
187522059,441,1.0
176110612,441,1.0
200178710,441,1.0
188896282,586,0.6039322073451766
62051382,1011,0.33459274710853876
183489592,466,0.8990908671373852
161776702,441,1.0
194923584,727,0.4855078230093861
201819202,441,1.0
193256517,441,1.0
224461910,762,0.4777213295118662
204655705,441,1.0
205233254,1307,0.3069840685858102
228998249,441,1.0
194352251,598,0.6163873996515464
134601852,441,1.0
182916221,441,1.0
206261374,441,1.0
220028036,648,0.5956694716354686
188613773,441,1.0
106112142,441,1.0
217015446,616,0.5584626755358463
203785369,441,1.0
186094747,547,0.7111651298122962
146791582,851,0.4058726757447985
221373602,672,0.5574080973671137
128674982,441,1.0
183528621,441,1.0
192867505,441,1.0
126416052,569,0.68859377707369
198548663,441,1.0
215360696,441,1.0
107513022,648,0.5956694716354686
192404675,540,0.7074829931972789
202566856,441,1.0
133280972,441,1.0
128992462,441,1.0
196023506,441,1.0
15359191,441,1.0
205841638,441,1.0
209775846,441,1.0
218682612,600,0.6101279910962716
186045687,441,1.0
200043768,569,0.68859377707369
156626172,844,0.4183040708820338
194589949,441,1.0
83381502,532,0.7050819138241083
53566722,441,1.0
28202252,569,0.68859377707369
60857612,441,1.0
203085081,441,1.0
206400804,441,1.0
192222501,441,1.0
206900520,441,1.0
11760939,669,0.5878198759431809
163802412,474,0.8735336883703089
206286130,441,1.0
201385277,441,1.0
188671296,1238,0.3099439338751448
210058571,706,0.4925562051714785
12266827,441,1.0
186320204,460,0.9226011177417827
93060442,441,1.0
138128732,779,0.45760664750471075
44903772,441,1.0
197541214,441,1.0
206159203,447,0.9734954504870537
209917287,441,1.0
204184942,441,1.0
195523953,645,0.5792045837546344
190080375,441,1.0
94461312,441,1.0
196271495,441,1.0
193752457,441,1.0
90949002,441,1.0
155788682,441,1.0
195390861,441,1.0
192300435,441,1.0
182248852,441,1.0
138382742,441,1.0
184704407,664,0.557251630958222
203836837,669,0.5878198759431809
190672293,441,1.0
185329067,441,1.0
206179761,441,1.0
216507826,540,0.7074829931972789
210931124,441,1.0
7214521,441,1.0
198817211,599,0.6167804758209056
150289852,1426,0.22483993996210724
190281150,441,1.0
197481931,669,0.5878198759431809
200459724,559,0.6717192118542457
209184203,441,1.0
100343252,580,0.6644154606634507
163565012,648,0.5956694716354686
207023582,441,1.0
183166431,722,0.46942343083052546
198833634,441,1.0
198385125,474,0.8735336883703089
207908326,458,0.9285543653789189
200695272,569,0.68859377707369
201278955,669,0.5878198759431809
114757102,501,0.7845109780439121
208625151,441,1.0
59264522,441,1.0
9815569,441,1.0
217118229,441,1.0
181292592,441,1.0
188857906,441,1.0
200625715,669,0.5878198759431809
205270580,537,0.7106784513188249
189718080,561,0.6774955436720143
205233737,441,1.0
104412762,1053,0.32890456021001013
199104094,907,0.4384417493568541
211351136,749,0.462395493456516
191233632,874,0.3740671715146225
198776418,441,1.0
196669034,441,1.0
207240812,441,1.0
191006328,441,1.0
200328824,441,1.0
65072762,759,0.47469764757822575
197598849,441,1.0
200373889,441,1.0
136097412,441,1.0
211086982,441,1.0
230669960,441,1.0
189507209,547,0.7111651298122962
194627216,441,1.0
194875027,441,1.0
198385300,441,1.0
185790102,441,1.0
182982296,1004,0.3231242527397886
200498845,441,1.0
188649123,441,1.0
206835363,441,1.0
120147622,738,0.5321654844770971
187094695,441,1.0
203683515,441,1.0
194422461,441,1.0
191159999,441,1.0
111773382,441,1.0
16019151,453,0.9493543534743792
207906513,441,1.0
113798872,645,0.5792045837546344
194338521,441,1.0
146704092,517,0.7507759435023166
186187494,648,0.5956694716354686
194590449,441,1.0
10743543,750,0.4639145527369826
9219838,644,0.5797697130106353
200052480,701,0.5389239861422458
197728004,644,0.5797697130106353
192792326,441,1.0
166082312,1480,0.20032253348683368
158002952,446,0.9779311734770998
199499533,441,1.0
29906712,654,0.5376221719562967
210941726,474,0.8735336883703089
205913902,648,0.5956694716354686
125654832,441,1.0
187273009,547,0.7111651298122962
108670772,798,0.4425807303704682
208174900,441,1.0
198205248,441,1.0
54024002,441,1.0
78520132,441,1.0
186904388,441,1.0
189685577,441,1.0
173795152,441,1.0
205496163,441,1.0
203730789,569,0.68859377707369
139196262,651,0.5428571428571428
192229223,441,1.0
180545392,853,0.48963338451970123
13850481,441,1.0
188100470,774,0.4528916834642037
49174402,666,0.5684165368375894
196095880,441,1.0
208965513,441,1.0
209704842,441,1.0
208015243,441,1.0
158465932,441,1.0
187963279,441,1.0
54914962,547,0.7111651298122962
209479582,645,0.5792045837546344
156270502,641,0.5439255070202809
192032680,566,0.6499890553175521
182691755,441,1.0
130158522,699,0.4710290181224918
188190655,441,1.0
183646149,441,1.0
200548296,441,1.0
188530638,725,0.4189102686225948
200198096,858,0.43166246433457633
209377238,441,1.0
188010474,441,1.0
11149295,1143,0.2732508699109634
152836082,441,1.0
202424309,441,1.0
211855353,441,1.0
230522918,10,1.0
208030917,120,0.907703081232493
9880710,46,0.6685990338164252
188547480,10,1.0
46606882,120,0.907703081232493
192724777,10,1.0
191216562,10,1.0
22510261,504,0.4485783710435798
182648870,180,1.0
185165830,323,0.4550698998134723
44183562,180,1.0
189027344,180,1.0
41002002,180,1.0
66619422,180,1.0
100310052,180,1.0
219873321,180,1.0
31322162,280,0.6013824884792627
216082486,446,0.36592935960094725
71020602,180,1.0
223824956,180,1.0
130734172,180,1.0
185954397,236,0.6936170212765957
227316838,180,1.0
52062312,394,0.36571472856201803
9370740,180,1.0
117599352,312,0.48886965124907245
194251902,434,0.5254839773948766
213068926,180,1.0
215065731,680,0.33096681971757774
205864072,281,0.5070157600406711
210940041,389,0.5482468926403944
208012431,481,0.42764206514206515
7687311,180,1.0
206545047,291,0.5389264130821187
185227421,326,0.47460122699386503
34842792,180,1.0
233746608,185,0.9518213866039953
69653682,306,0.530676095574842
193453235,180,1.0
32747702,319,0.4885353206758542
209740988,180,1.0
217707709,180,1.0
3955905,615,0.3633802070919732
5824712,261,0.6493073975832596
22624461,764,0.244453898567929
3016909,707,0.3063977785880571
135932122,180,1.0
226912477,309,0.47276509897869123
198713566,519,0.36478675206998906
4530398,180,1.0
182586596,180,1.0
218741988,368,0.37279350787821347
35630312,236,0.6936170212765957
179392752,180,1.0
184028419,496,0.3393532095144998
66358532,516,0.346805147888914
520451,180,1.0
4943129,180,1.0
134060322,180,1.0
121080112,238,0.609155054426834
4375859,180,1.0
231525694,180,1.0
23540031,616,0.3097138633724
13736258,180,1.0
207129927,180,1.0
9005384,234,0.6538278126260959
41236812,565,0.32103809703131864
183021901,491,0.34200922731618105
198524236,216,0.7209302325581395
204677453,261,0.6493073975832596
45955412,180,1.0
10771797,180,1.0
10775895,180,1.0
71233882,823,0.26068652754003657
184169821,180,1.0
219472223,180,1.0
40079712,180,1.0
225047915,180,1.0
7559534,842,0.3393850212251561
7227770,452,0.3800698546003964
85355912,306,0.530676095574842
2849169,186,0.937227550130776
55687572,180,1.0
8163739,180,1.0
12927391,180,1.0
12741025,180,1.0
40634792,180,1.0
218064297,483,0.3466749138767901
